,Year,"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Land under cereal production (hectares),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
306,2009.0,7.615723608,2.6636616682000005,77.25982975,19060.0,19739.2,393.19532388,61.89598761800001,1599.885,82.481856588,1296.4192,1.506912186,1.67976856,25.35530129,1438887748.0,63.82637172,46.93960276,0.115295731,1158000.0,1212.0,557568.47,1734.1,104.07,80.65591135,89.15389132,73.23125717,260.98617995999996,1.246977547,98.82,10.83096879,2672.0,24670.0,321532.0,72.29,12.48479935,101723.32481776,12.151039899999999,3729.4463617199995,8343332.0,83.07,2.634549729,11.4676752898,26340.0
307,2010.0,2.605604288,2.6636616682000005,77.90839076,19220.0,19739.2,393.19532388,62.68200726799999,1718.8875,83.21866482600001,1386.0278,3.017563568,1.365198227,24.31234309,1489183646.0,63.21603008,47.99351439,0.114850756,1184000.0,1212.0,676547.9,1965.8,99.14,79.36904901,88.35144801,71.51570355,328.198738028,0.079391892,96.67,10.74179165,2650.0,24670.0,344166.0,84.3,12.48479935,101723.32481776,12.151039899999999,3729.4463617199995,8563300.0,83.066,2.602297291,11.4676752898,26340.0
308,2011.0,1.13419206,2.6636616682000005,78.75962708,19430.0,17397.8,352.29470145399995,58.189218403999995,1592.27,81.91343092,1329.08,4.211176452,1.298640166,23.83487129,1641148313.0,62.68139582,49.04742602,0.114399903,1210000.0,1212.0,775438.56,2089.4,106.37,78.08222208,87.44754087,69.89217387,328.198738028,0.094214876,103.15,10.78232671,2660.0,24670.0,371125.0,86.86,12.48479935,91337.81422976,12.1510399,3729.4463617199995,8785411.0,83.062,2.560687496,11.467675289799999,26340.0
309,2012.0,7.2799774,2.8306760006,79.40818808,19590.0,15634.4,290.297232408,50.983295474,1568.4425,80.50095984,1388.531,5.906478051,1.488777888,24.76284444,1895711035.0,62.20920533,50.06080259,0.113926379,1235000.0,1212.0,808340.12,2113.5,116.62,76.61368502,86.42300616,68.01958731,385.45473838,4.72411336,112.24,10.82286178,2670.0,24670.0,382463.0,89.91,12.52533441,91337.81422976,12.151039899999999,3729.4463617200004,9003656.0,83.057,2.453821224,11.467675289799999,26340.0
310,2013.0,5.75246399,2.8306760006,80.2594244,19800.0,34314.8,300.974435708,53.588756402,1578.955,81.25352121199998,1429.208,5.544161204,1.634979945,24.91753792,1948736229.0,61.78912235,51.11471423,0.113589789,1261000.0,1212.0,932107.27,2129.0,120.93,72.91428404,83.29750657,63.79770555,385.45473838,10.47683584,116.48,10.86339684,2680.0,24670.0,437821.0,93.6,12.52533441,87685.01146576,12.462663943399999,3842.1259232200005,9220004.0,83.053,2.374475434,11.512720237199998,26340.0
311,2014.0,9.174297505,2.8306760006,81.31333604,20060.0,34314.8,300.974435708,56.456205843999996,1566.98,80.913600636,1393.8354,4.007069172,1.35783054,24.6856376,2034038853.0,61.4129726,52.16862586,0.113208035,1287000.0,1212.0,582270.0,1408.0,97.24,68.45255286,79.0639759,59.11638675,190.13568704,11.26655012,96.82,10.9039319,2690.0,24670.0,413530.0,94.64,12.52533441,87685.01146576,12.462663943399999,3842.12592322,9439566.0,83.033,2.353453312,11.512720237199998,26340.0
312,2015.0,12.53564352,2.8306760006000005,81.3538711,20070.0,34314.8,300.974435708,56.456205843999996,1814.31,80.913600636,1641.2648,3.699578611,1.624285754,23.97831677,2048856471.0,61.0742066,52.20916092,0.110624799,1288000.0,1212.0,612865.0,1428.8,100.32,63.62375901,74.56417459,53.98425242,190.13568704000002,17.60881211,101.11,10.94446696,2700.0,24670.0,428935.0,105.23,12.52533441,22337.27207,0.0,0.0,9663190.0,82.996,2.341381693,0.0,26340.0
313,2016.0,18.96498539,2.8306760006,81.27280097,20050.0,52672.8,287.008192028,54.20066558999999,1686.8875,81.04119153799999,1572.099,2.88368954,1.454152353,25.1501389,2187073635.0,60.7675151,52.20916092,0.107954983,1288000.0,1212.0,662566.51,1446.7,102.45,58.59005845,69.61734467,48.84229216,254.89139993999999,8.772072981,102.07,11.02553709,2720.0,24670.0,457999.0,100.13,12.52533441,92560.33855176,11.885258736800001,3546.02875042,9895965.0,82.944,2.380327685,11.300503095599998,26340.0
314,2017.0,23.62352672,2.8306760006,81.27280097,20050.0,75028.2,324.910564548,51.12309879199999,1689.38,80.29280782800001,1621.12,1.806178418,0.838720411,26.34544257,2437700100.0,60.48854874,52.24969599,0.105393644,1289000.0,1212.0,685611.43,1387.1,106.03,53.07820274,63.81328215,43.57378038,254.89139993999999,17.39496509,105.24,11.06607215,2730.0,24670.0,494278.0,102.2,12.56586948,92560.33855176001,11.885258736800001,3546.02875042,10135893.0,82.875,2.395578823,11.300503095599998,26340.0
315,2018.0,28.01466488,2.8306760006,79.00283745,19490.0,75028.2,324.910564548,54.20066558999999,1746.82,81.04119153799999,1568.1654,1.093534958,0.807843488,24.62746672,2373165327.0,60.23371056,50.06080259,0.098549228,1235000.0,1212.0,711445.6,1441.4,111.58,50.097422,61.48358676,40.16796151,254.89139993999999,14.92530364,110.27,11.10660722,2740.0,24670.0,493566.0,103.6,12.56586948,92560.33855176001,11.885258736800001,3546.02875042,10374959.0,82.789,2.331222777,11.300503095599998,26340.0
316,2019.0,38.26667976,2.8306760006,77.17875963,19040.0,75028.2,324.910564548,51.12309879199999,1787.44,80.29280782800001,1661.8268,1.569664594,0.793530495,23.56831948,2438455307.0,59.01639344,48.31779489,0.092870853,1192000.0,1212.0,732107.12,1443.2,114.9,47.26972407,57.27274258,38.78450503,254.89139993999999,25.0389094,112.61,11.14714228,2750.0,24670.0,507279.0,101.29,12.56586948,92560.33855176001,11.885258736800001,3546.02875042,10612900.0,82.687,2.267512803,11.300503095599998,26340.0
317,2020.0,34.89739882,2.9279335060000005,79.39197406,19586.0,75028.2,324.910564548,45.1229154372,1789.075,81.506102368,1661.4394,1.118032494,0.775770632,26.66210888,2712150607.0,60.0,49.23388731,0.092390579,1214600.0,1212.0,751906.56,1473.6,116.33,50.14241956,60.36969459,41.22576186,264.79106324,29.09804874,113.66,11.18767734,2760.0,24670.0,510255.0,99.98,14.02513174,96166.00953776001,14.3989712408,4616.898268620001,10854688.0,82.568,2.252681807,12.085073988399998,26340.0
318,2021.0,38.19615586,2.825526582,81.25091204,20044.6,75028.2,324.910564548,45.1229154372,3091.5425,81.506102368,2375.27456,1.310666595,0.896812786,24.09630727,2663730467.0,27.6570564022,51.41467369,0.094221553,1268400.0,2196.2,809832.0,1519.0,122.56,56.24655301,65.96420947,47.92915879,264.79106324,23.90118259,117.85,11.2282124,2770.0,24670.0,533146.0,93.91,14.18727199,96166.00953776001,14.3989712408,4616.898268620001,11096904.0,82.432,2.206909009,12.085073988399998,26340.0
319,2022.0,83.056351996,2.9367582538,22.792722949999998,9325.02,120523.0,526.47125794,66.1137477106,3412.208,80.27946266800001,2996.72376,0.791717935,0.88681748,24.89704655,3314167225.0,17.683384880000002,14.150754648999998,0.1374015924,605940.0,763.0,807219.18,1510.7,123.19,55.99297534,65.3290489,47.89812723,208.76828504,59.240854254,117.31,33.9559336772,11282.268,26162.0,534338.0,87.15,3.554671228,89374.96374576,16.914681332799997,5688.61878102,11335329.0,82.279,2.125815819,12.946454915599997,27944.0
320,2023.0,23.608830851,14.323603744000001,70.844349182,327403.3334,247238.2,153.05877922,41.102902212000004,8233.5575,80.33133330999999,9815.154480000001,2.5602309934,1.0184772095999999,16.28612317,2623539718.8,76.550597896,51.568706930000005,0.10722248859999998,1272200.0,593.0,14712427.0,2695.0,93.34400000000001,30.196516229999997,35.93569307200001,27.851756885999997,165.29162498,131.816194438,89.19000000000001,10.1150438388,23699.260000000002,344236.0,5809980.6,81.15,6.9092457332,515517.794728,1.1668913908,4280.2511644999995,4349220.4,14.168000000000001,-0.571121947,0.7742537062,924423.2
321,1999.0,100.0,5.6599450018,14.8911300536,35370.0,99404.4,434.59002948000006,42.01362604,5550.699249,81.37254902,3315.942257,4.576650768,3.885792062,18.4179718,3570998585.0,28.111964209999996,9.6736264804,0.0655562006,84880.0,862.4,3844399.592,3147.6400000000003,106.21599999999998,27.63661179,27.42288704,27.79420307,194.42855120000002,52.094333334,103.78200000000001,27.7401158826,5846.26,90760.0,752865.0,95.378,3.9292371246,162389.06101576,16.3400665824,5393.952572619999,3578297.0,47.455,-0.830790956,12.738878153999998,88360.0
322,2000.0,100.0,9.7501579198,14.9190540126,35370.0,19739.2,393.19532388,39.14100486,4829.298694,80.32786885,2935.798714,5.737332064,3.569562225,17.07003378,1173709232.0,35.28461700999999,8.358811665599998,0.0653249564,84840.0,1120.8,284038.07800000004,1771.0,106.898,26.93226874,26.73039838,27.08230131,18.26561331,46.89769749,104.314,38.048449216,5871.280000000001,90772.0,162639.6,95.502,3.8291627734,74264.82501,0.0,0.0,3550045.0,47.231,-0.792670944,0.0,88360.0
323,2001.0,100.0,3.3181752494000003,14.8911300536,35370.0,15634.4,290.297232408,38.17878028,4572.926083,80.33573141,3354.755281,4.057254752,2.446161656,14.65274338,1899075615.0,61.83338053999999,9.6736264804,0.0655492262,84880.0,1612.4,340287.302,2047.3799999999999,109.89200000000001,26.2381309,26.14024483,26.3110551,385.45473838000004,40.054333334,106.34200000000001,27.7401158826,5846.26,90760.0,183755.6,92.928,3.9292371246,92577.03415776,11.888049193,3547.4597148199996,3527214.0,47.008,-0.645195526,11.3051434756,88360.0
324,2002.0,100.0,2.6636616682000005,14.8911300536,35370.0,17397.8,352.294701454,38.07495741,4466.343697,77.96610169,3223.118513,3.999844079,2.033901114,9.767147703,1672224267.0,52.999107946,9.673626480400001,0.0655492262,84880.0,2298.0,334226.39,1902.6399999999999,101.014,25.28518007,25.50579523,25.11978811,328.198738028,38.634333334,98.46400000000001,27.7401158826,5846.26,90760.0,184179.6,89.84,3.9292371246,92577.03415776,11.888049192999999,3547.45971482,3507248.0,46.785,-0.567663984,11.3051434756,88360.0
325,2003.0,99.9119794,2.0158161612,14.8911300536,35370.0,15634.4,290.297232408,38.06228374,4402.868534,74.68030691,2917.23971,0.3285504094,0.7450661464,8.085460539,1817802776.0,61.83338054000001,8.3588116656,0.06522828380000001,84840.0,1955.2,338130.102,1933.4,109.89200000000001,24.54330173,24.80094716,24.34716857,385.45473838000004,48.714333334,106.34200000000001,27.740115882599998,5846.26,90760.0,185049.6,92.928,3.9292371246,92577.03415776,11.888049192999999,3547.45971482,3483188.0,46.563,-0.688371798,11.3051434756,88360.0
326,2004.0,99.83916374,2.8306760006,14.8911300536,35370.0,75028.2,324.910564548,38.21209465,4364.677789,78.48605578,3936.605884,3.97954826,1.491076019,8.530454663,2230028742.0,51.3786820452,9.673626480400001,0.0655492262,84880.0,2298.0,1953015.58,2053.2599999999998,106.08599999999998,24.05042337,24.14996425,23.98007359,254.89139993999999,40.054333334,103.518,27.7401158826,5846.26,90760.0,565674.8,94.858,3.9292371245999993,92560.33855176,11.885258736800001,3546.02875042,3458352.0,46.339,-0.715579136,11.300503095599998,88360.0
327,2005.0,99.60444043,3.1101152464000004,14.8911300536,35370.0,15634.4,290.297232408,36.16236162,3915.910811,75.52301255,3607.485235,2.971686708,1.484974226,6.739387841,1865679964.0,61.83338053999999,9.673626480400001,0.0655492262,84880.0,1955.2,340287.302,2047.3799999999999,109.89200000000001,23.32081631,23.34873505,23.30155332,385.45473838000004,40.054333334,106.34200000000001,27.7401158826,5846.26,90760.0,183755.6,92.928,3.9292371245999993,92577.03415776,11.888049193,3547.4597148199996,3431459.0,46.117,-0.780663986,11.3051434756,88360.0
328,2006.0,99.71454035,0.735651682,40.44134461,35370.0,6793.0,26.17020457,36.58536585,4050.715,74.61368653,3382.9258,2.309301358,1.496720238,6.817562637,2214485493.0,3.261459006,29.67871027,0.35022274,2595700.0,2298.0,8416678.0,4455.2,97.59,20.5381223,19.24922561,21.45755036,296.9667504,144.4470894,98.12,29.86279442,26118.0,87460.0,1889198.0,99.56,2.186142236,92560.33855176001,11.885258736800001,3546.02875042,3401540.0,45.895,-0.875726492,11.300503095599998,88360.0
329,2007.0,99.67249586,0.732178343,40.85181797,35729.0,6279.0,23.99495567,35.70175439,4072.4425,74.70119522,3746.8434,2.041471788,1.576872881,6.119036075,2641648490.0,3.239009601,29.91996341,0.354504097,2616800.0,2196.2,6261226.33,3232.6,85.48,20.80748194,19.55608393,21.74004233,269.6734003,186.8679609,90.94,30.15206952,26371.0,87460.0,1936905.0,104.06,2.171278299,96166.00953776001,14.3989712408,4616.898268620001,3371315.0,45.672,-0.892539428,12.085073988399998,88360.0
330,2008.0,99.64426546,0.725385725,41.20283558,36036.0,5844.0,21.9657959,33.99653979,3934.5775,70.0,3288.132,0.3919758154,0.9116939195999999,7.44473842,3885723259.0,18.21375187,30.4196204,0.361961856,2660500.0,763.0,8853132.9,4570.6,100.08,25.04491943,25.9837743,24.33113024,304.3417872,135.6297087,100.87,30.44134461,26624.0,87460.0,1936956.0,102.92,2.176995198,162389.06101576,16.3400665824,5393.952572619999,3340676.0,45.45,-0.912969425,12.738878153999998,88360.0
331,2009.0,99.62912204,0.8823195,40.22410245,35180.0,120523.0,526.47125794,53.361100298600014,3745.26,81.145883942,3926.3288,0.3919758154,0.9116939196,7.201488925,3252400837.0,13.38826951,29.88451864,0.357023481,2613700.0,663.6,9004416.94,4601.1,104.39,23.87421846,23.05200159,24.50389171,288.8959146,169.7176455,103.41,30.73061971,26877.0,87460.0,1957015.0,101.13,2.16441802,94304.53687175999,16.3400665824,5393.952572619999,3311055.0,45.228,-0.8906312,12.738878153999998,88360.0
332,2010.0,99.53762396,0.709904589,40.26526412,35216.0,75028.2,324.910564548,45.1229154372,3624.1025,81.506102368,3157.3696,0.3919758154,0.9116939196,6.602459074,2761113305.0,14.67700685,30.34873085,0.364029802,2654300.0,2298.0,9295194.02,4958.8,99.65,22.34641668,21.04722981,23.34495897,189.4152272,127.8650906,100.37,31.01989481,27130.0,87460.0,1874470.0,102.18,2.173565058,96166.00953776001,14.3989712408,4616.898268620001,3281657.0,45.007,-0.891839196,12.085073988399998,88360.0
333,2011.0,99.63562368,0.963664191,40.34072719,35282.0,99404.4,434.59002948000006,59.97337521400001,3535.865,81.83366358399999,3287.6254,0.9220388066,1.3664540364,7.44515092,3667342575.0,14.1604855,30.17951063,0.364869212,2639500.0,763.0,9082265.94,4751.4,102.1,21.21909297,19.43806786,22.58194092,175.5632609,144.3496496,101.27,31.03482735,27143.06,87460.0,1911492.0,99.43,2.156414361,162389.06101576,16.3400665824,5393.952572619999,3239791.0,44.785,-1.283965621,12.738878153999998,88360.0
334,2012.0,99.62933069,1.530641714,39.59067002,34626.0,75028.2,324.910564548,45.1229154372,3471.405,81.506102368,3834.7534,0.3919758154,0.9116939195999999,6.434658119,2786802359.0,16.14112174,29.29453464,0.355892846,2562100.0,2298.0,6379255.23,3701.7,74.41,20.96495732,18.99516339,22.46352074,236.3983378,206.9438117,82.85,31.04975989,27156.12,87460.0,1723345.0,102.59,2.141550423,96166.00953776001,14.3989712408,4616.898268620001,3213956.0,44.644,-0.800624443,12.0850739884,88360.0
335,2013.0,99.90754374,1.518102658,39.91767665,34912.0,99404.4,434.59002948000006,72.252571538,3396.89,78.910362992,3851.6202,0.3919758154,0.9116939196,7.414216373,3588053627.0,15.23373494,29.61696776,0.361565086,2590300.0,862.4,9123502.57,5157.8,98.24,21.28999907,19.83545964,22.38968989,210.9429935,185.4827858,99.44,31.06469243,27169.18,87460.0,1768890.0,102.16,2.146123942,162389.06101576,16.3400665824,5393.952572619999,3190260.0,44.531,-0.740015894,12.738878153999998,88360.0
336,2014.0,99.4658765,1.283367556,40.09147039,35064.0,120523.0,526.47125794,66.1137477106,3481.3925,80.27946266800001,3145.986,0.3919758154,0.9116939195999999,7.06588326,3325360283.0,16.02937066,29.79304825,0.365426299,2605700.0,763.0,10876563.72,5960.6,98.78,19.85681661,17.84811101,21.41182924,222.0118505,121.3514372,98.02,31.07962497,27182.24,87460.0,1824736.0,96.33,2.143837183,94304.53687175999,16.3400665824,5393.952572619999,3167188.0,44.417,-0.725829021,12.738878153999998,88360.0
337,2015.0,99.9,1.580005745,39.80105191,34810.0,75028.2,324.910564548,45.1229154372,3435.3475,81.506102368,2919.6252,0.3919758154,0.9116939196,6.713852384,2662441926.0,15.41004586,29.62497142,0.365167039,2591000.0,2196.2,8458144.98,4787.3,92.06,19.40865416,16.34784984,21.77636909,257.0092837,107.4133153,94.39,31.09455751,27195.3,87460.0,1766779.0,99.93,2.286759662,74452.57718,0.0,0.0,3143538.0,44.304,-0.749521076,0.0,88360.0
338,2016.0,99.88151681,1.244212963,39.51520695,34560.0,75028.2,324.910564548,45.1229154372,3306.595,81.506102368,3257.1996,0.3919758154,0.9116939196,6.811151268,2771638740.0,13.48135557,29.705008,0.368076152,2598000.0,2298.0,10893437.65,6165.9,109.16,18.61214634,16.19883073,20.52883371,346.4650669,139.6758314,107.59,31.10198948,27201.8,87460.0,1766713.0,103.74,2.332494855,96166.00953776001,14.3989712408,4616.898268620001,3119072.0,44.19,-0.781339552,12.085073988399998,88360.0
339,2017.0,100.0,1.462415911,39.09215641,34190.0,75028.2,324.910564548,45.1229154372,3305.1975,81.506102368,2943.7334,0.3919758154,0.9116939196,6.014153757,2656997546.0,12.28846655,29.67070661,0.369612945,2595000.0,2196.2,6817938.55,3967.9,86.01,17.21763278,14.95629139,19.03479945,261.3923381,120.9028709,90.75,31.12119826,27218.6,87460.0,1718273.0,101.8,2.378230048,96166.00953776001,14.3989712408,4616.898268620001,3093250.0,44.058,-0.831320357,12.085073988399998,88360.0
340,2018.0,99.98205153,1.356812933,39.60667734,34640.0,120523.0,526.47125794,66.97831996400001,3237.1275,82.23158930199999,2477.8402,0.3919758154,0.9116939196,6.342783371,3212027543.0,12.81691408,29.53350103,0.369919302,2583000.0,763.0,10553412.55,6132.1,107.24,15.92554027,13.66242234,17.73041142,149.189566,72.91032133,107.67,31.12279899,27220.0,87460.0,1721020.0,108.4,2.343928653,89374.96374576,16.914681332799997,5688.618781020001,3065922.0,43.908,-0.88739783,12.946454915599997,88360.0
341,2019.0,99.67137633,1.358381503,39.56094214,34600.0,97134.6,423.22903907399996,67.047067016,3283.38,82.02497311799999,3077.3566,0.39197581540000004,0.9116939195999999,5.954416345,3067372501.0,12.62058164,29.48776584,0.371333727,2579000.0,862.4,10461063.04,6127.3,108.26,15.61212021,13.3004084,17.48422762,155.8009612,87.10159364,107.81,31.12531443,27222.2,87460.0,1707290.0,106.57,2.355362451,96166.00953776001,14.398971240799998,4616.898268620001,3037846.0,43.74,-0.919962817,12.0850739884,88360.0
342,2020.0,100.0,1.493394601,41.40801522,34820.0,120523.0,526.47125794,66.0401609646,3279.1125,80.022848488,3335.6928,0.3919758154,0.9116939196,6.343350028,3384588580.0,12.40867687,30.96682126,0.377439113,2604000.0,763.0,11471969.0,6570.2,113.06,14.56355066,12.10597863,16.56141789,280.4900803,160.3139977,110.92,32.37780949,27226.5,84090.0,1746070.0,105.77,2.461648234,94304.53687175999,16.3400665824,5393.952572619999,3004845.0,43.554,-1.092272569,12.738878153999998,84990.0
343,2021.0,100.0,1.492109039,41.44369128,34850.0,96601.0,423.47760098,57.913279562,4729.3205,79.28652615,3406.0625200000004,0.3919758154,0.9116939196,6.293190057,3971070235.0,39.407557128,31.09763349,0.382627343,2615000.0,763.0,10260822.82,5769.9,103.4,14.06519762,11.98830469,15.75706694,137.4449517,74.98536138,104.24,32.38125818,27229.4,84090.0,1778349.0,106.33,2.425972173,162389.06101576,16.3400665824,5393.952572619999,2962612.0,43.349,-1.41546743,12.738878153999998,84990.0
344,2022.0,100.0,6.056773742200001,4.7949865318,1446.8,96601.0,423.47760098,44.829660841999996,5288.8330000000005,80.20957268800001,4043.4785599999996,0.28399465479999997,0.6239458788000001,6.459893678,4106128126.0,45.001659564,6.259259258599999,0.0105454934,960.0,763.0,8037358.35,4638.0,94.58,13.57159338,11.51757728,15.28869128,187.39680386799998,60.461,98.37,0.9336549314000001,3.0,246342.0,1732941.0,107.02,2.083333333,162389.06101576,16.3400665824,5393.952572619999,2874177.0,43.127,-3.030493925,12.738878153999998,246342.0
345,2023.0,23.608830851,14.323603744000001,70.844349182,327403.3334,247238.2,153.05877922,41.102902212000004,8233.5575,80.33133330999999,9815.154480000001,2.5602309934,1.0184772095999999,16.28612317,2623539718.8,76.550597896,51.568706930000005,0.10722248859999998,1272200.0,593.0,14712427.0,2695.0,93.34400000000001,30.196516229999997,35.93569307200001,27.851756885999997,165.29162498,131.816194438,89.19000000000001,10.1150438388,23699.260000000002,344236.0,5809980.6,81.15,6.9092457332,515517.794728,1.1668913908,4280.2511644999995,4349220.4,14.168000000000001,-0.571121947,0.7742537062,924423.2
346,1999.0,9.300892771600001,22.9625722492,22.66308003,3370.0,175.6,117.06666666599999,93.02325581,401.56,94.11764706,156.3606,13.549997256800001,2.2400144254,26.063690209999997,116150020.0,91.38225256,8.069939475,0.138464361,120000.0,1500.0,104035.0,1555.8,82.02,67.80620379,69.90962182,66.09763748,4701.143357084,0.3942891412,78.48,63.9206456,9505.0,14870.0,66867.0,72.82,4.505716207,29251.736206,7.571446509200001,2525.45520806,659433.0,76.09,0.847793738,2.2564308162,14870.0
